City,Latitude,Longitude,Timestamp,VehicleCount,Speed,WeatherCondition,EventName,EventImpact,Hour,DayOfWeek,IsWeekend,CongestionLevel
Bangalore,12.9716,77.5946,2025-12-19 07:00:00.537097,167,61.07,Clear,None,0.0,7,4,0,0
Bangalore,12.9716,77.5946,2025-12-19 08:00:00.537097,2766,23.35,Clear,None,0.0,8,4,0,2
Bangalore,12.9716,77.5946,2025-12-19 09:00:00.537097,2646,25.6,Clear,None,0.0,9,4,0,1
Bangalore,12.9716,77.5946,2025-12-19 10:00:00.537097,2544,22.82,Clear,None,0.0,10,4,0,2
Bangalore,12.9716,77.5946,2025-12-19 11:00:00.537097,2098,18.61,Cloudy,None,0.0,11,4,0,2
Bangalore,12.9716,77.5946,2025-12-19 12:00:00.537097,1381,33.47,Clear,None,0.0,12,4,0,1
Bangalore,12.9716,77.5946,2025-12-19 13:00:00.537097,1577,39.21,Clear,None,0.0,13,4,0,1
Bangalore,12.9716,77.5946,2025-12-19 14:00:00.537097,1227,42.0,Clear,None,0.0,14,4,0,1
Bangalore,12.9716,77.5946,2025-12-19 15:00:00.537097,1557,33.75,Rain,None,0.0,15,4,0,1
Bangalore,12.9716,77.5946,2025-12-19 16:00:00.537097,1450,24.73,Storm,None,0.0,16,4,0,2
Bangalore,12.9716,77.5946,2025-12-19 17:00:00.537097,4908,5.0,Clear,Match,1.0,17,4,0,2
Bangalore,12.9716,77.5946,2025-12-19 18:00:00.537097,2201,20.58,Cloudy,None,0.0,18,4,0,2
Bangalore,12.9716,77.5946,2025-12-19 19:00:00.537097,2660,29.85,Clear,None,0.0,19,4,0,1
Bangalore,12.9716,77.5946,2025-12-19 20:00:00.537097,2202,23.41,Clear,None,0.0,20,4,0,2
Bangalore,12.9716,77.5946,2025-12-19 21:00:00.537097,279,49.28,Clear,None,0.0,21,4,0,0
Bangalore,12.9716,77.5946,2025-12-19 22:00:00.537097,620,48.82,Cloudy,None,0.0,22,4,0,0
Bangalore,12.9716,77.5946,2025-12-19 23:00:00.537097,521,48.32,Clear,None,0.0,23,4,0,0
Bangalore,12.9716,77.5946,2025-12-20 00:00:00.537097,256,42.91,Clear,Festival,0.5,0,5,1,1
Bangalore,12.9716,77.5946,2025-12-20 01:00:00.537097,0,45.18,Rain,None,0.0,1,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 02:00:00.537097,434,51.41,Clear,None,0.0,2,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 03:00:00.537097,162,63.42,Clear,None,0.0,3,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 04:00:00.537097,347,54.67,Clear,None,0.0,4,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 05:00:00.537097,385,66.85,Clear,None,0.0,5,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 06:00:00.537097,506,47.64,Cloudy,Match,0.8,6,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 07:00:00.537097,263,57.33,Clear,None,0.0,7,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 08:00:00.537097,1396,22.9,Storm,None,0.0,8,5,1,2
Bangalore,12.9716,77.5946,2025-12-20 09:00:00.537097,1332,28.51,Rain,None,0.0,9,5,1,1
Bangalore,12.9716,77.5946,2025-12-20 10:00:00.537097,1598,38.62,Clear,None,0.0,10,5,1,1
Bangalore,12.9716,77.5946,2025-12-20 11:00:00.537097,1506,32.86,Cloudy,None,0.0,11,5,1,1
Bangalore,12.9716,77.5946,2025-12-20 12:00:00.537097,654,45.27,Clear,None,0.0,12,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 13:00:00.537097,1143,40.93,Clear,None,0.0,13,5,1,1
Bangalore,12.9716,77.5946,2025-12-20 14:00:00.537097,880,50.48,Clear,None,0.0,14,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 15:00:00.537097,1082,51.09,Clear,None,0.0,15,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 16:00:00.537097,682,46.53,Cloudy,None,0.0,16,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 17:00:00.537097,1407,43.59,Clear,None,0.0,17,5,1,1
Bangalore,12.9716,77.5946,2025-12-20 18:00:00.537097,1484,34.65,Clear,None,0.0,18,5,1,1
Bangalore,12.9716,77.5946,2025-12-20 19:00:00.537097,1520,42.22,Cloudy,None,0.0,19,5,1,1
Bangalore,12.9716,77.5946,2025-12-20 20:00:00.537097,1433,38.82,Clear,None,0.0,20,5,1,1
Bangalore,12.9716,77.5946,2025-12-20 21:00:00.537097,232,63.52,Clear,None,0.0,21,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 22:00:00.537097,273,48.22,Clear,None,0.0,22,5,1,0
Bangalore,12.9716,77.5946,2025-12-20 23:00:00.537097,700,46.01,Rain,None,0.0,23,5,1,0
Bangalore,12.9716,77.5946,2025-12-21 00:00:00.537097,373,59.93,Clear,None,0.0,0,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 01:00:00.537097,177,57.46,Clear,None,0.0,1,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 02:00:00.537097,538,64.16,Clear,None,0.0,2,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 03:00:00.537097,325,52.2,Cloudy,None,0.0,3,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 04:00:00.537097,647,56.62,Clear,None,0.0,4,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 05:00:00.537097,222,56.37,Cloudy,None,0.0,5,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 06:00:00.537097,512,61.81,Clear,None,0.0,6,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 07:00:00.537097,372,59.78,Cloudy,None,0.0,7,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 08:00:00.537097,1377,39.29,Cloudy,None,0.0,8,6,1,1
Bangalore,12.9716,77.5946,2025-12-21 09:00:00.537097,1500,42.39,Clear,None,0.0,9,6,1,1
Bangalore,12.9716,77.5946,2025-12-21 10:00:00.537097,1248,36.75,Clear,None,0.0,10,6,1,1
Bangalore,12.9716,77.5946,2025-12-21 11:00:00.537097,1915,33.8,Rain,None,0.0,11,6,1,1
Bangalore,12.9716,77.5946,2025-12-21 12:00:00.537097,1769,36.09,Clear,Festival,1.0,12,6,1,1
Bangalore,12.9716,77.5946,2025-12-21 13:00:00.537097,812,50.44,Clear,None,0.0,13,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 14:00:00.537097,1010,45.96,Rain,None,0.0,14,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 15:00:00.537097,702,50.18,Clear,None,0.0,15,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 16:00:00.537097,952,43.17,Cloudy,None,0.0,16,6,1,1
Bangalore,12.9716,77.5946,2025-12-21 17:00:00.537097,1362,39.4,Cloudy,None,0.0,17,6,1,1
Bangalore,12.9716,77.5946,2025-12-21 18:00:00.537097,2183,29.2,Rain,None,0.0,18,6,1,1
Bangalore,12.9716,77.5946,2025-12-21 19:00:00.537097,1241,31.89,Clear,None,0.0,19,6,1,1
Bangalore,12.9716,77.5946,2025-12-21 20:00:00.537097,1446,51.73,Clear,None,0.0,20,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 21:00:00.537097,283,56.76,Clear,None,0.0,21,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 22:00:00.537097,301,58.22,Cloudy,None,0.0,22,6,1,0
Bangalore,12.9716,77.5946,2025-12-21 23:00:00.537097,242,43.9,Rain,None,0.0,23,6,1,1
Bangalore,12.9716,77.5946,2025-12-22 00:00:00.537097,580,60.05,Clear,None,0.0,0,0,0,0
Bangalore,12.9716,77.5946,2025-12-22 01:00:00.537097,462,57.48,Cloudy,None,0.0,1,0,0,0
Bangalore,12.9716,77.5946,2025-12-22 02:00:00.537097,585,41.81,Cloudy,None,0.0,2,0,0,1
Bangalore,12.9716,77.5946,2025-12-22 03:00:00.537097,336,51.25,Cloudy,None,0.0,3,0,0,0
Bangalore,12.9716,77.5946,2025-12-22 04:00:00.537097,145,49.69,Clear,None,0.0,4,0,0,0
Bangalore,12.9716,77.5946,2025-12-22 05:00:00.537097,473,54.56,Cloudy,None,0.0,5,0,0,0
Bangalore,12.9716,77.5946,2025-12-22 06:00:00.537097,107,35.66,Rain,None,0.0,6,0,0,1
Bangalore,12.9716,77.5946,2025-12-22 07:00:00.537097,481,57.18,Cloudy,None,0.0,7,0,0,0
Bangalore,12.9716,77.5946,2025-12-22 08:00:00.537097,2368,27.88,Clear,None,0.0,8,0,0,1
Bangalore,12.9716,77.5946,2025-12-22 09:00:00.537097,2426,25.84,Cloudy,None,0.0,9,0,0,1
Bangalore,12.9716,77.5946,2025-12-22 10:00:00.537097,2346,17.89,Clear,None,0.0,10,0,0,2
Bangalore,12.9716,77.5946,2025-12-22 11:00:00.537097,2677,14.28,Clear,None,0.0,11,0,0,2
Bangalore,12.9716,77.5946,2025-12-22 12:00:00.537097,1785,35.26,Clear,None,0.0,12,0,0,1
Bangalore,12.9716,77.5946,2025-12-22 13:00:00.537097,1732,21.39,Storm,None,0.0,13,0,0,2
Bangalore,12.9716,77.5946,2025-12-22 14:00:00.537097,1769,34.02,Clear,None,0.0,14,0,0,1
Bangalore,12.9716,77.5946,2025-12-22 15:00:00.537097,1593,38.19,Clear,None,0.0,15,0,0,1
Bangalore,12.9716,77.5946,2025-12-22 16:00:00.537097,1410,36.41,Cloudy,None,0.0,16,0,0,1
Bangalore,12.9716,77.5946,2025-12-22 17:00:00.537097,2701,14.24,Clear,None,0.0,17,0,0,2
Bangalore,12.9716,77.5946,2025-12-22 18:00:00.537097,2362,18.31,Clear,None,0.0,18,0,0,2
Bangalore,12.9716,77.5946,2025-12-22 19:00:00.537097,2598,22.86,Clear,None,0.0,19,0,0,2
Bangalore,12.9716,77.5946,2025-12-22 20:00:00.537097,2727,28.05,Clear,None,0.0,20,0,0,1
Bangalore,12.9716,77.5946,2025-12-22 21:00:00.537097,595,54.07,Clear,None,0.0,21,0,0,0
Bangalore,12.9716,77.5946,2025-12-22 22:00:00.537097,526,52.19,Cloudy,None,0.0,22,0,0,0
Bangalore,12.9716,77.5946,2025-12-22 23:00:00.537097,570,43.08,Clear,None,0.0,23,0,0,1
Bangalore,12.9716,77.5946,2025-12-23 00:00:00.537097,592,46.39,Rain,None,0.0,0,1,0,0
Bangalore,12.9716,77.5946,2025-12-23 01:00:00.537097,165,51.91,Clear,None,0.0,1,1,0,0
Bangalore,12.9716,77.5946,2025-12-23 02:00:00.537097,748,48.81,Cloudy,None,0.0,2,1,0,0
Bangalore,12.9716,77.5946,2025-12-23 03:00:00.537097,412,60.45,Cloudy,None,0.0,3,1,0,0
Bangalore,12.9716,77.5946,2025-12-23 04:00:00.537097,218,43.99,Cloudy,None,0.0,4,1,0,1
Bangalore,12.9716,77.5946,2025-12-23 05:00:00.537097,281,57.17,Clear,None,0.0,5,1,0,0
Bangalore,12.9716,77.5946,2025-12-23 06:00:00.537097,762,62.81,Clear,None,0.0,6,1,0,0
Bangalore,12.9716,77.5946,2025-12-23 07:00:00.537097,377,33.79,Storm,None,0.0,7,1,0,1
Bangalore,12.9716,77.5946,2025-12-23 08:00:00.537097,2672,15.75,Storm,None,0.0,8,1,0,2
Bangalore,12.9716,77.5946,2025-12-23 09:00:00.537097,2440,19.28,Cloudy,None,0.0,9,1,0,2
Bangalore,12.9716,77.5946,2025-12-23 10:00:00.537097,2385,15.84,Storm,None,0.0,10,1,0,2
Bangalore,12.9716,77.5946,2025-12-23 11:00:00.537097,2514,27.38,Clear,None,0.0,11,1,0,1
Bangalore,12.9716,77.5946,2025-12-23 12:00:00.537097,1287,33.72,Clear,None,0.0,12,1,0,1
Bangalore,12.9716,77.5946,2025-12-23 13:00:00.537097,1534,38.16,Clear,None,0.0,13,1,0,1
Bangalore,12.9716,77.5946,2025-12-23 14:00:00.537097,1394,39.22,Clear,None,0.0,14,1,0,1
Bangalore,12.9716,77.5946,2025-12-23 15:00:00.537097,1420,38.57,Cloudy,None,0.0,15,1,0,1
Bangalore,12.9716,77.5946,2025-12-23 16:00:00.537097,1336,21.55,Storm,None,0.0,16,1,0,2
Bangalore,12.9716,77.5946,2025-12-23 17:00:00.537097,2423,24.9,Cloudy,None,0.0,17,1,0,2
Bangalore,12.9716,77.5946,2025-12-23 18:00:00.537097,2472,21.15,Rain,None,0.0,18,1,0,2
Bangalore,12.9716,77.5946,2025-12-23 19:00:00.537097,2631,23.07,Clear,None,0.0,19,1,0,2
Bangalore,12.9716,77.5946,2025-12-23 20:00:00.537097,2278,23.34,Clear,None,0.0,20,1,0,2
Bangalore,12.9716,77.5946,2025-12-23 21:00:00.537097,688,39.3,Rain,None,0.0,21,1,0,1
Bangalore,12.9716,77.5946,2025-12-23 22:00:00.537097,423,39.57,Rain,None,0.0,22,1,0,1
Bangalore,12.9716,77.5946,2025-12-23 23:00:00.537097,775,58.71,Clear,None,0.0,23,1,0,0
Bangalore,12.9716,77.5946,2025-12-24 00:00:00.537097,761,60.7,Clear,None,0.0,0,2,0,0
Bangalore,12.9716,77.5946,2025-12-24 01:00:00.537097,378,52.41,Clear,None,0.0,1,2,0,0
Bangalore,12.9716,77.5946,2025-12-24 02:00:00.537097,951,35.3,Rain,Protest,1.0,2,2,0,1
Bangalore,12.9716,77.5946,2025-12-24 03:00:00.537097,1118,58.91,Cloudy,Festival,0.5,3,2,0,0
Bangalore,12.9716,77.5946,2025-12-24 04:00:00.537097,552,37.31,Rain,None,0.0,4,2,0,1
Bangalore,12.9716,77.5946,2025-12-24 05:00:00.537097,0,35.83,Rain,None,0.0,5,2,0,1
Bangalore,12.9716,77.5946,2025-12-24 06:00:00.537097,411,48.68,Clear,None,0.0,6,2,0,0
Bangalore,12.9716,77.5946,2025-12-24 07:00:00.537097,367,61.25,Cloudy,None,0.0,7,2,0,0
Bangalore,12.9716,77.5946,2025-12-24 08:00:00.537097,2168,21.75,Clear,None,0.0,8,2,0,2
Bangalore,12.9716,77.5946,2025-12-24 09:00:00.537097,2721,18.04,Clear,None,0.0,9,2,0,2
Bangalore,12.9716,77.5946,2025-12-24 10:00:00.537097,2729,20.79,Clear,None,0.0,10,2,0,2
Bangalore,12.9716,77.5946,2025-12-24 11:00:00.537097,2408,18.37,Rain,None,0.0,11,2,0,2
Bangalore,12.9716,77.5946,2025-12-24 12:00:00.537097,1235,42.73,Clear,None,0.0,12,2,0,1
Bangalore,12.9716,77.5946,2025-12-24 13:00:00.537097,1753,37.48,Clear,None,0.0,13,2,0,1
Bangalore,12.9716,77.5946,2025-12-24 14:00:00.537097,1329,29.69,Rain,None,0.0,14,2,0,1
Bangalore,12.9716,77.5946,2025-12-24 15:00:00.537097,1390,38.47,Cloudy,None,0.0,15,2,0,1
Bangalore,12.9716,77.5946,2025-12-24 16:00:00.537097,2122,25.82,Clear,Match,0.5,16,2,0,1
Bangalore,12.9716,77.5946,2025-12-24 17:00:00.537097,2389,23.19,Clear,None,0.0,17,2,0,2
Bangalore,12.9716,77.5946,2025-12-24 18:00:00.537097,2770,24.01,Clear,None,0.0,18,2,0,2
Bangalore,12.9716,77.5946,2025-12-24 19:00:00.537097,2538,15.79,Storm,None,0.0,19,2,0,2
Bangalore,12.9716,77.5946,2025-12-24 20:00:00.537097,2460,10.35,Storm,None,0.0,20,2,0,2
Bangalore,12.9716,77.5946,2025-12-24 21:00:00.537097,279,51.22,Clear,None,0.0,21,2,0,0
Bangalore,12.9716,77.5946,2025-12-24 22:00:00.537097,292,36.16,Storm,None,0.0,22,2,0,1
Bangalore,12.9716,77.5946,2025-12-24 23:00:00.537097,617,48.16,Clear,None,0.0,23,2,0,0
Bangalore,12.9716,77.5946,2025-12-25 00:00:00.537097,409,48.21,Cloudy,None,0.0,0,3,0,0
Bangalore,12.9716,77.5946,2025-12-25 01:00:00.537097,534,40.56,Rain,None,0.0,1,3,0,1
Bangalore,12.9716,77.5946,2025-12-25 02:00:00.537097,527,55.83,Clear,None,0.0,2,3,0,0
Bangalore,12.9716,77.5946,2025-12-25 03:00:00.537097,738,49.42,Rain,None,0.0,3,3,0,0
Bangalore,12.9716,77.5946,2025-12-25 04:00:00.537097,389,54.73,Cloudy,None,0.0,4,3,0,0
Bangalore,12.9716,77.5946,2025-12-25 05:00:00.537097,639,43.43,Clear,None,0.0,5,3,0,1
Bangalore,12.9716,77.5946,2025-12-25 06:00:00.537097,504,37.48,Rain,None,0.0,6,3,0,1
Bangalore,12.9716,77.5946,2025-12-25 07:00:00.537097,707,49.43,Clear,None,0.0,7,3,0,0
Bangalore,12.9716,77.5946,2025-12-25 08:00:00.537097,2478,26.01,Cloudy,None,0.0,8,3,0,1
Bangalore,12.9716,77.5946,2025-12-25 09:00:00.537097,2465,23.01,Clear,None,0.0,9,3,0,2
Bangalore,12.9716,77.5946,2025-12-25 10:00:00.537097,2536,30.05,Clear,None,0.0,10,3,0,1
Bangalore,12.9716,77.5946,2025-12-25 11:00:00.537097,2725,16.59,Cloudy,None,0.0,11,3,0,2
Bangalore,12.9716,77.5946,2025-12-25 12:00:00.537097,1739,33.5,Clear,None,0.0,12,3,0,1
Bangalore,12.9716,77.5946,2025-12-25 13:00:00.537097,1351,37.02,Clear,None,0.0,13,3,0,1
Bangalore,12.9716,77.5946,2025-12-25 14:00:00.537097,1332,31.27,Clear,None,0.0,14,3,0,1
Bangalore,12.9716,77.5946,2025-12-25 15:00:00.537097,1679,45.89,Clear,None,0.0,15,3,0,0
Bangalore,12.9716,77.5946,2025-12-25 16:00:00.537097,1701,25.36,Storm,None,0.0,16,3,0,1
Bangalore,12.9716,77.5946,2025-12-25 17:00:00.537097,2663,17.57,Clear,None,0.0,17,3,0,2
Bangalore,12.9716,77.5946,2025-12-25 18:00:00.537097,2533,22.75,Rain,None,0.0,18,3,0,2
Bangalore,12.9716,77.5946,2025-12-25 19:00:00.537097,2645,13.25,Clear,None,0.0,19,3,0,2
Bangalore,12.9716,77.5946,2025-12-25 20:00:00.537097,2663,15.87,Clear,None,0.0,20,3,0,2
Bangalore,12.9716,77.5946,2025-12-25 21:00:00.537097,431,58.42,Cloudy,None,0.0,21,3,0,0
Bangalore,12.9716,77.5946,2025-12-25 22:00:00.537097,633,51.8,Clear,None,0.0,22,3,0,0
Bangalore,12.9716,77.5946,2025-12-25 23:00:00.537097,601,61.25,Clear,None,0.0,23,3,0,0
Bangalore,12.9716,77.5946,2025-12-26 00:00:00.537097,932,46.17,Cloudy,None,0.0,0,4,0,0
Bangalore,12.9716,77.5946,2025-12-26 01:00:00.537097,376,56.57,Cloudy,None,0.0,1,4,0,0
Bangalore,12.9716,77.5946,2025-12-26 02:00:00.537097,281,49.5,Cloudy,None,0.0,2,4,0,0
Bangalore,12.9716,77.5946,2025-12-26 03:00:00.537097,920,55.29,Clear,None,0.0,3,4,0,0
Bangalore,12.9716,77.5946,2025-12-26 04:00:00.537097,483,57.16,Clear,None,0.0,4,4,0,0
Bangalore,12.9716,77.5946,2025-12-26 05:00:00.537097,505,54.45,Clear,None,0.0,5,4,0,0
Bangalore,12.9716,77.5946,2025-12-26 06:00:00.537097,389,45.09,Cloudy,None,0.0,6,4,0,0
Bangalore,12.9716,77.5946,2025-12-26 07:00:00.537097,250,51.02,Cloudy,None,0.0,7,4,0,0
Bangalore,12.9716,77.5946,2025-12-26 08:00:00.537097,2407,15.54,Storm,None,0.0,8,4,0,2
Bangalore,12.9716,77.5946,2025-12-26 09:00:00.537097,2512,26.51,Cloudy,None,0.0,9,4,0,1
Bangalore,12.9716,77.5946,2025-12-26 10:00:00.537097,2453,25.74,Clear,None,0.0,10,4,0,1
Bangalore,12.9716,77.5946,2025-12-26 11:00:00.537097,2535,8.75,Storm,None,0.0,11,4,0,2
Bangalore,12.9716,77.5946,2025-12-26 12:00:00.537097,1456,33.98,Clear,None,0.0,12,4,0,1
Bangalore,12.9716,77.5946,2025-12-26 13:00:00.537097,1447,39.47,Clear,None,0.0,13,4,0,1
Bangalore,12.9716,77.5946,2025-12-26 14:00:00.537097,1557,35.4,Cloudy,None,0.0,14,4,0,1
Bangalore,12.9716,77.5946,2025-12-26 15:00:00.537097,1393,40.63,Clear,None,0.0,15,4,0,1
Bangalore,12.9716,77.5946,2025-12-26 16:00:00.537097,1557,26.9,Clear,None,0.0,16,4,0,1
Bangalore,12.9716,77.5946,2025-12-26 17:00:00.537097,2624,26.29,Clear,None,0.0,17,4,0,1
Bangalore,12.9716,77.5946,2025-12-26 18:00:00.537097,2540,20.17,Cloudy,None,0.0,18,4,0,2
Bangalore,12.9716,77.5946,2025-12-26 19:00:00.537097,2423,15.97,Clear,None,0.0,19,4,0,2
Bangalore,12.9716,77.5946,2025-12-26 20:00:00.537097,2599,28.37,Cloudy,None,0.0,20,4,0,1
Bangalore,12.9716,77.5946,2025-12-26 21:00:00.537097,864,43.09,Cloudy,Accident,1.0,21,4,0,1
Bangalore,12.9716,77.5946,2025-12-26 22:00:00.537097,449,56.83,Clear,None,0.0,22,4,0,0
Bangalore,12.9716,77.5946,2025-12-26 23:00:00.537097,331,47.89,Cloudy,None,0.0,23,4,0,0
Bangalore,12.9716,77.5946,2025-12-27 00:00:00.537097,343,59.84,Clear,None,0.0,0,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 01:00:00.537097,113,60.96,Clear,None,0.0,1,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 02:00:00.537097,489,55.88,Clear,None,0.0,2,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 03:00:00.537097,513,56.73,Clear,None,0.0,3,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 04:00:00.537097,285,59.19,Cloudy,None,0.0,4,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 05:00:00.537097,353,60.8,Cloudy,None,0.0,5,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 06:00:00.537097,635,51.21,Cloudy,None,0.0,6,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 07:00:00.537097,313,51.93,Clear,None,0.0,7,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 08:00:00.537097,1241,36.91,Clear,None,0.0,8,5,1,1
Bangalore,12.9716,77.5946,2025-12-27 09:00:00.537097,1062,42.09,Clear,None,0.0,9,5,1,1
Bangalore,12.9716,77.5946,2025-12-27 10:00:00.537097,1670,37.36,Cloudy,None,0.0,10,5,1,1
Bangalore,12.9716,77.5946,2025-12-27 11:00:00.537097,1736,42.12,Clear,None,0.0,11,5,1,1
Bangalore,12.9716,77.5946,2025-12-27 12:00:00.537097,1002,46.61,Cloudy,None,0.0,12,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 13:00:00.537097,943,44.76,Cloudy,None,0.0,13,5,1,1
Bangalore,12.9716,77.5946,2025-12-27 14:00:00.537097,685,55.91,Clear,None,0.0,14,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 15:00:00.537097,1149,49.85,Clear,None,0.0,15,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 16:00:00.537097,537,53.51,Clear,None,0.0,16,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 17:00:00.537097,1401,31.9,Clear,None,0.0,17,5,1,1
Bangalore,12.9716,77.5946,2025-12-27 18:00:00.537097,1424,41.46,Clear,None,0.0,18,5,1,1
Bangalore,12.9716,77.5946,2025-12-27 19:00:00.537097,1397,43.52,Clear,None,0.0,19,5,1,1
Bangalore,12.9716,77.5946,2025-12-27 20:00:00.537097,1544,21.23,Storm,None,0.0,20,5,1,2
Bangalore,12.9716,77.5946,2025-12-27 21:00:00.537097,478,59.58,Cloudy,None,0.0,21,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 22:00:00.537097,579,58.56,Clear,None,0.0,22,5,1,0
Bangalore,12.9716,77.5946,2025-12-27 23:00:00.537097,151,49.56,Clear,None,0.0,23,5,1,0
Bangalore,12.9716,77.5946,2025-12-28 00:00:00.537097,0,65.51,Clear,None,0.0,0,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 01:00:00.537097,165,59.65,Clear,None,0.0,1,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 02:00:00.537097,418,40.68,Rain,None,0.0,2,6,1,1
Bangalore,12.9716,77.5946,2025-12-28 03:00:00.537097,270,64.35,Clear,None,0.0,3,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 04:00:00.537097,452,60.51,Cloudy,None,0.0,4,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 05:00:00.537097,0,55.88,Clear,None,0.0,5,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 06:00:00.537097,332,52.45,Clear,None,0.0,6,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 07:00:00.537097,276,63.86,Cloudy,None,0.0,7,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 08:00:00.537097,1525,33.44,Clear,None,0.0,8,6,1,1
Bangalore,12.9716,77.5946,2025-12-28 09:00:00.537097,1764,29.16,Clear,None,0.0,9,6,1,1
Bangalore,12.9716,77.5946,2025-12-28 10:00:00.537097,1606,35.29,Rain,None,0.0,10,6,1,1
Bangalore,12.9716,77.5946,2025-12-28 11:00:00.537097,1390,22.72,Rain,None,0.0,11,6,1,2
Bangalore,12.9716,77.5946,2025-12-28 12:00:00.537097,1029,50.98,Cloudy,None,0.0,12,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 13:00:00.537097,763,49.08,Clear,None,0.0,13,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 14:00:00.537097,911,42.88,Clear,None,0.0,14,6,1,1
Bangalore,12.9716,77.5946,2025-12-28 15:00:00.537097,1711,17.67,Storm,Accident,1.0,15,6,1,2
Bangalore,12.9716,77.5946,2025-12-28 16:00:00.537097,813,42.56,Cloudy,None,0.0,16,6,1,1
Bangalore,12.9716,77.5946,2025-12-28 17:00:00.537097,2795,19.66,Cloudy,Protest,1.0,17,6,1,2
Bangalore,12.9716,77.5946,2025-12-28 18:00:00.537097,1432,26.69,Clear,None,0.0,18,6,1,1
Bangalore,12.9716,77.5946,2025-12-28 19:00:00.537097,1269,35.84,Clear,None,0.0,19,6,1,1
Bangalore,12.9716,77.5946,2025-12-28 20:00:00.537097,1359,28.1,Storm,None,0.0,20,6,1,1
Bangalore,12.9716,77.5946,2025-12-28 21:00:00.537097,395,45.97,Clear,None,0.0,21,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 22:00:00.537097,607,60.93,Cloudy,None,0.0,22,6,1,0
Bangalore,12.9716,77.5946,2025-12-28 23:00:00.537097,339,65.93,Cloudy,None,0.0,23,6,1,0
Bangalore,12.9716,77.5946,2025-12-29 00:00:00.537097,569,48.45,Clear,None,0.0,0,0,0,0
Bangalore,12.9716,77.5946,2025-12-29 01:00:00.537097,477,42.9,Rain,None,0.0,1,0,0,1
Bangalore,12.9716,77.5946,2025-12-29 02:00:00.537097,682,33.03,Storm,None,0.0,2,0,0,1
Bangalore,12.9716,77.5946,2025-12-29 03:00:00.537097,228,57.82,Clear,None,0.0,3,0,0,0
Bangalore,12.9716,77.5946,2025-12-29 04:00:00.537097,559,59.79,Clear,None,0.0,4,0,0,0
Bangalore,12.9716,77.5946,2025-12-29 05:00:00.537097,170,41.41,Rain,None,0.0,5,0,0,1
Bangalore,12.9716,77.5946,2025-12-29 06:00:00.537097,136,49.93,Cloudy,None,0.0,6,0,0,0
Bangalore,12.9716,77.5946,2025-12-29 07:00:00.537097,255,48.42,Clear,None,0.0,7,0,0,0
Bangalore,12.9716,77.5946,2025-12-29 08:00:00.537097,2547,24.4,Clear,None,0.0,8,0,0,2
Bangalore,12.9716,77.5946,2025-12-29 09:00:00.537097,2385,21.77,Rain,None,0.0,9,0,0,2
